layer_name;method;run0;run1;run2;run3;run4;mean;median
model.model.layers.21.self_attn.v_proj;Ours;0.1085439994931221;0.1085439994931221;0.1085439994931221;0.1093439981341362;0.10755199939012527;0.10850559175014496;0.1085439994931221
model.model.layers.21.self_attn.o_proj;Sputnik;0.15667200088500977;0.15769599378108978;0.15769599378108978;0.15769599378108978;0.15667200088500977;0.1572864055633545;0.15769599378108978
model.model.layers.21.self_attn.o_proj;Ours;0.1117120012640953;0.11161600053310394;0.11264000087976456;0.11264000087976456;0.11366400122642517;0.11245439946651459;0.11264000087976456
model.model.layers.21.mlp.gate_proj;Sputnik;0.4158079922199249;0.4159359931945801;0.41676801443099976;0.41654399037361145;0.41676801443099976;0.4163648188114166;0.41654399037361145
model.model.layers.21.mlp.gate_proj;Ours;0.31436800956726074;0.27027198672294617;0.2744320034980774;0.2744320034980774;0.27033600211143494;0.2807680070400238;0.2744320034980774
model.model.layers.21.mlp.up_proj;Sputnik;0.3840000033378601;0.3850240111351013;0.392192006111145;0.38307198882102966;0.3840000033378601;0.3856576085090637;0.3840000033378601
model.model.layers.21.mlp.up_proj;Ours;0.24991999566555023;0.2510400116443634;0.2519040107727051;0.2550719976425171;0.2508479952812195;0.25175681710243225;0.2510400116443634
model.model.layers.21.mlp.down_proj;Sputnik;0.38707199692726135;0.38707199692726135;0.38710400462150574;0.38707199692726135;0.38604798913002014;0.38687360286712646;0.38707199692726135
model.model.layers.21.mlp.down_proj;Ours;0.26025599241256714;0.2582080066204071;0.2611199915409088;0.2590720057487488;0.25916799902915955;0.2595647871494293;0.25916799902915955
model.model.layers.22.self_attn.q_proj;Sputnik;0.12595200538635254;0.12806400656700134;0.12611199915409088;0.12800000607967377;0.12611199915409088;0.1268480122089386;0.12611199915409088
model.model.layers.22.self_attn.q_proj;Ours;0.11558400094509125;0.11878400295972824;0.11478400230407715;0.1157120019197464;0.1157120019197464;0.11611519753932953;0.1157120019197464
model.model.layers.22.self_attn.k_proj;Sputnik;0.12492799758911133;0.12492799758911133;0.12489599734544754;0.12483199685811996;0.12399999797344208;0.12471679598093033;0.12489599734544754
model.model.layers.22.self_attn.k_proj;Ours;0.11388800293207169;0.11449600011110306;0.11587200313806534;0.11875200271606445;0.11363200098276138;0.11532799899578094;0.11449600011110306
model.model.layers.22.self_attn.v_proj;Sputnik;0.14233599603176117;0.14211200177669525;0.14131200313568115;0.1422719955444336;0.14233599603176117;0.1420736014842987;0.1422719955444336
model.model.layers.22.self_attn.v_proj;Ours;0.12390399724245071;0.1236800029873848;0.12399999797344208;0.12390399724245071;0.12492799758911133;0.12408319860696793;0.12390399724245071
model.model.layers.22.self_attn.o_proj;Sputnik;0.16793599724769592;0.16896000504493713;0.1679680049419403;0.16793599724769592;0.16886399686336517;0.1683327853679657;0.1679680049419403
model.model.layers.22.self_attn.o_proj;Ours;0.12492799758911133;0.12492799758911133;0.12595200538635254;0.12492799758911133;0.12492799758911133;0.12513279914855957;0.12492799758911133
model.model.layers.22.mlp.gate_proj;Sputnik;0.42003199458122253;0.4179840087890625;0.4188160002231598;0.4177919924259186;0.41977599263191223;0.41887998580932617;0.4188160002231598
model.model.layers.22.mlp.gate_proj;Ours;0.2815999984741211;0.2815999984741211;0.2805759906768799;0.2826240062713623;0.27955201268196106;0.2811903953552246;0.2815999984741211
model.model.layers.22.mlp.up_proj;Sputnik;0.3901439905166626;0.3903680145740509;0.3911679983139038;0.3911679983139038;0.3901439905166626;0.3905983865261078;0.3903680145740509
model.model.layers.22.mlp.up_proj;Ours;0.2590720057487488;0.25811201333999634;0.25990399718284607;0.258976012468338;0.26009601354599;0.2592319846153259;0.2590720057487488
model.model.layers.22.mlp.down_proj;Sputnik;0.37990400195121765;0.37990400195121765;0.3798080086708069;0.37887999415397644;0.3789759874343872;0.37949442863464355;0.3798080086708069
model.model.layers.22.mlp.down_proj;Ours;0.2396160066127777;0.2385919988155365;0.24063999950885773;0.24063999950885773;0.2396160066127777;0.23982079327106476;0.2396160066127777
model.model.layers.23.self_attn.q_proj;Sputnik;0.12390399724245071;0.1279039978981018;0.12412799894809723;0.12390399724245071;0.12390399724245071;0.12474878877401352;0.12390399724245071
model.model.layers.23.self_attn.q_proj;Ours;0.11776000261306763;0.11673600226640701;0.11980800330638885;0.11350400000810623;0.11158400028944016;0.1158784031867981;0.11673600226640701
model.model.layers.23.self_attn.k_proj;Sputnik;0.12284799665212631;0.1228799968957901;0.1228799968957901;0.12390399724245071;0.1228799968957901;0.12307839095592499;0.1228799968957901
model.model.layers.23.self_attn.k_proj;Ours;0.1149120032787323;0.11260800063610077;0.11456000059843063;0.11468800157308578;0.1128000020980835;0.11391359567642212;0.11456000059843063
model.model.layers.23.self_attn.v_proj;Sputnik;0.1443839967250824;0.14454400539398193;0.1443839967250824;0.1443839967250824;0.1443839967250824;0.14441600441932678;0.1443839967250824
model.model.layers.23.self_attn.v_proj;Ours;0.10979200154542923;0.11059200018644333;0.10838399827480316;0.11161600053310394;0.11161600053310394;0.1104000061750412;0.11059200018644333
model.model.layers.23.self_attn.o_proj;Sputnik;0.16486400365829468;0.16383999586105347;0.16390399634838104;0.16486400365829468;0.16486400365829468;0.1644672006368637;0.16486400365829468
model.model.layers.23.self_attn.o_proj;Ours;0.1239359974861145;0.12185599654912949;0.12390399724245071;0.12390399724245071;0.12492799758911133;0.12370560318231583;0.12390399724245071
model.model.layers.23.mlp.gate_proj;Sputnik;0.40323200821876526;0.40243199467658997;0.4025920033454895;0.4034560024738312;0.4034560024738312;0.403033584356308;0.40323200821876526
model.model.layers.23.mlp.gate_proj;Ours;0.27955201268196106;0.2805759906768799;0.2805759906768799;0.27955201268196106;0.2805759906768799;0.2801663875579834;0.2805759906768799
model.model.layers.23.mlp.up_proj;Sputnik;0.3901439905166626;0.3901439905166626;0.38995200395584106;0.3892799913883209;0.3901439905166626;0.3899328112602234;0.3901439905166626
model.model.layers.23.mlp.up_proj;Ours;0.2682879865169525;0.27238398790359497;0.2714560031890869;0.27136000990867615;0.2694079875946045;0.2705792188644409;0.27136000990867615
model.model.layers.23.mlp.down_proj;Sputnik;0.3696640133857727;0.3696640133857727;0.3696640133857727;0.37068799138069153;0.37068799138069153;0.3700736165046692;0.3696640133857727
model.model.layers.23.mlp.down_proj;Ours;0.2231999933719635;0.22015999257564545;0.22220799326896667;0.2231999933719635;0.22220799326896667;0.22219519317150116;0.22220799326896667
model.model.layers.24.self_attn.q_proj;Sputnik;0.13312000036239624;0.13728000223636627;0.13414399325847626;0.13414399325847626;0.13414399325847626;0.13456639647483826;0.13414399325847626
model.model.layers.24.self_attn.q_proj;Ours;0.1157120019197464;0.11468800157308578;0.11558400094509125;0.1157120019197464;0.1157120019197464;0.11548160016536713;0.1157120019197464
model.model.layers.24.self_attn.k_proj;Sputnik;0.12585599720478058;0.12588800489902496;0.12595200538635254;0.12595200538635254;0.12694400548934937;0.12611839175224304;0.12595200538635254
model.model.layers.24.self_attn.k_proj;Ours;0.11264000087976456;0.11468800157308578;0.11449600011110306;0.11776000261306763;0.11776000261306763;0.11546880006790161;0.11468800157308578
model.model.layers.24.self_attn.v_proj;Sputnik;0.14351999759674072;0.14336000382900238;0.14336000382900238;0.14348800480365753;0.14336000382900238;0.1434176117181778;0.14336000382900238
model.model.layers.24.self_attn.v_proj;Ours;0.1074879989027977;0.107744000852108;0.1085439994931221;0.10831999778747559;0.10751999914646149;0.10792319476604462;0.107744000852108
model.model.layers.24.self_attn.o_proj;Sputnik;0.16262400150299072;0.16179199516773224;0.1618880033493042;0.16281600296497345;0.16179199516773224;0.16218239068984985;0.1618880033493042
model.model.layers.24.self_attn.o_proj;Ours;0.11468800157308578;0.1157120019197464;0.11481600254774094;0.11468800157308578;0.11673600226640701;0.11532799899578094;0.11481600254774094
model.model.layers.24.mlp.gate_proj;Sputnik;0.4034560024738312;0.40454399585723877;0.40351998805999756;0.4034560024738312;0.40252798795700073;0.4035007953643799;0.4034560024738312
model.model.layers.24.mlp.gate_proj;Ours;0.2682879865169525;0.27033600211143494;0.2682879865169525;0.2672640085220337;0.2654399871826172;0.2679232060909271;0.2682879865169525
model.model.layers.24.mlp.up_proj;Sputnik;0.37376001477241516;0.37376001477241516;0.37376001477241516;0.37376001477241516;0.3728959858417511;0.3735871911048889;0.37376001477241516
model.model.layers.24.mlp.up_proj;Ours;0.26009601354599;0.25702399015426636;0.2590720057487488;0.26009601354599;0.25804799795150757;0.25886720418930054;0.2590720057487488
model.model.layers.24.mlp.down_proj;Sputnik;0.3768320083618164;0.37596800923347473;0.3768320083618164;0.3766399919986725;0.3758080005645752;0.37641599774360657;0.3766399919986725
model.model.layers.24.mlp.down_proj;Ours;0.22323200106620789;0.22323200106620789;0.22313599288463593;0.22118400037288666;0.22220799326896667;0.2225983887910843;0.22313599288463593
model.model.layers.25.self_attn.q_proj;Sputnik;0.12902399897575378;0.13094399869441986;0.12902399897575378;0.12902399897575378;0.12902399897575378;0.12940800189971924;0.12902399897575378
model.model.layers.25.self_attn.q_proj;Ours;0.11264000087976456;0.11161600053310394;0.11142399907112122;0.11264000087976456;0.11161600053310394;0.11198719590902328;0.11161600053310394
model.model.layers.25.self_attn.k_proj;Sputnik;0.13209599256515503;0.13087999820709229;0.13020800054073334;0.13123199343681335;0.131071999669075;0.13109759986400604;0.131071999669075
model.model.layers.25.self_attn.k_proj;Ours;0.11456000059843063;0.11264000087976456;0.11366400122642517;0.11264000087976456;0.11468800157308578;0.11363840103149414;0.11366400122642517
model.model.layers.25.self_attn.v_proj;Sputnik;0.1443839967250824;0.1443839967250824;0.1443839967250824;0.1443839967250824;0.14454400539398193;0.14441600441932678;0.1443839967250824
model.model.layers.25.self_attn.v_proj;Ours;0.12902399897575378;0.12812800705432892;0.12889599800109863;0.12800000607967377;0.12800000607967377;0.12840959429740906;0.12812800705432892
model.model.layers.25.self_attn.o_proj;Sputnik;0.16182400286197662;0.16179199516773224;0.16179199516773224;0.1619199961423874;0.16179199516773224;0.16182400286197662;0.16179199516773224
model.model.layers.25.self_attn.o_proj;Ours;0.11264000087976456;0.11161600053310394;0.11366400122642517;0.11366400122642517;0.11366400122642517;0.11304960399866104;0.11366400122642517
model.model.layers.25.mlp.gate_proj;Sputnik;0.3879680037498474;0.3868800103664398;0.3880639970302582;0.38703998923301697;0.38707199692726135;0.38740482926368713;0.38707199692726135
model.model.layers.25.mlp.gate_proj;Ours;0.27750399708747864;0.27327999472618103;0.27344000339508057;0.2743679881095886;0.2744320034980774;0.27460479736328125;0.2743679881095886
model.model.layers.25.mlp.up_proj;Sputnik;0.37273600697517395;0.37376001477241516;0.3755840063095093;0.37459200620651245;0.3747200071811676;0.37427839636802673;0.37459200620651245
model.model.layers.25.mlp.up_proj;Ours;0.26307201385498047;0.26009601354599;0.26009601354599;0.2682879865169525;0.25990399718284607;0.26229122281074524;0.26009601354599
model.model.layers.25.mlp.down_proj;Sputnik;0.3635840117931366;0.36454400420188904;0.36556801199913025;0.36454400420188904;0.36444801092147827;0.36453762650489807;0.36454400420188904
model.model.layers.25.mlp.down_proj;Ours;0.19334399700164795;0.1934400051832199;0.19363200664520264;0.1945600062608719;0.1945600062608719;0.19390720129013062;0.19363200664520264
model.model.layers.26.self_attn.q_proj;Sputnik;0.12697599828243256;0.12988799810409546;0.12697599828243256;0.12595200538635254;0.12611199915409088;0.1271807998418808;0.12697599828243256
model.model.layers.26.self_attn.q_proj;Ours;0.11264000087976456;0.11264000087976456;0.11670400202274323;0.11247999966144562;0.1117440015077591;0.11324159801006317;0.11264000087976456
model.model.layers.26.self_attn.k_proj;Sputnik;0.12595200538635254;0.12595200538635254;0.12492799758911133;0.12595200538635254;0.12595200538635254;0.1257472038269043;0.12595200538635254
model.model.layers.26.self_attn.k_proj;Ours;0.11673600226640701;0.12191999703645706;0.11878400295972824;0.12185599654912949;0.11468800157308578;0.11879680305719376;0.11878400295972824
model.model.layers.26.self_attn.v_proj;Sputnik;0.1443839967250824;0.1443839967250824;0.1443839967250824;0.14422400295734406;0.14643199741840363;0.1447615921497345;0.1443839967250824
model.model.layers.26.self_attn.v_proj;Ours;0.10252799838781357;0.10342399775981903;0.10444799810647964;0.10547199845314026;0.10435199737548828;0.10404479503631592;0.10435199737548828
model.model.layers.26.self_attn.o_proj;Sputnik;0.159743994474411;0.16051200032234192;0.159743994474411;0.159743994474411;0.159743994474411;0.1598975956439972;0.159743994474411
model.model.layers.26.self_attn.o_proj;Ours;0.1085439994931221;0.10956799983978271;0.2160000056028366;0.10956799983978271;0.1085439994931221;0.13044479489326477;0.10956799983978271
model.model.layers.26.mlp.gate_proj;Sputnik;0.39027199149131775;0.3911679983139038;0.392192006111145;0.3901439905166626;0.3911679983139038;0.3909887969493866;0.3911679983139038
model.model.layers.26.mlp.gate_proj;Ours;0.27459201216697693;0.2735680043697357;0.2744320034980774;0.2754879891872406;0.2754560112953186;0.27470719814300537;0.27459201216697693
model.model.layers.26.mlp.up_proj;Sputnik;0.45772799849510193;0.3718400001525879;0.3726400136947632;0.3725759983062744;0.37171199917793274;0.389299213886261;0.3725759983062744
model.model.layers.26.mlp.up_proj;Ours;0.26316800713539124;0.4055039882659912;0.26214399933815;0.26422399282455444;0.26214399933815;0.2914368212223053;0.26316800713539124
model.model.layers.26.mlp.down_proj;Sputnik;0.3901439905166626;0.3891200125217438;0.3891200125217438;0.3891200125217438;0.3891200125217438;0.38932478427886963;0.3891200125217438
model.model.layers.26.mlp.down_proj;Ours;0.20479999482631683;0.20377600193023682;0.20684799551963806;0.2027519941329956;0.20479999482631683;0.20459520816802979;0.20479999482631683
model.model.layers.27.self_attn.q_proj;Sputnik;0.12185599654912949;0.12489599734544754;0.12284799665212631;0.12185599654912949;0.1228799968957901;0.12286718934774399;0.12284799665212631
model.model.layers.27.self_attn.q_proj;Ours;0.10547199845314026;0.10547199845314026;0.10569600015878677;0.10444799810647964;0.1066880002617836;0.10555519908666611;0.10547199845314026
model.model.layers.27.self_attn.k_proj;Sputnik;0.12902399897575378;0.12902399897575378;0.130048006772995;0.12902399897575378;0.131071999669075;0.1296384036540985;0.12902399897575378
model.model.layers.27.self_attn.k_proj;Ours;0.10956799983978271;0.10835199803113937;0.10761599987745285;0.10751999914646149;0.10649599879980087;0.1079104095697403;0.10761599987745285
model.model.layers.27.self_attn.v_proj;Sputnik;0.1454080045223236;0.14627200365066528;0.1454080045223236;0.2876800000667572;0.1454080045223236;0.1740352213382721;0.1454080045223236
model.model.layers.27.self_attn.v_proj;Ours;0.11654400080442429;0.11667200177907944;0.11673600226640701;0.11776000261306763;0.1157120019197464;0.11668479442596436;0.11667200177907944
model.model.layers.27.self_attn.o_proj;Sputnik;0.15647999942302704;0.15667200088500977;0.15753600001335144;0.15583999454975128;0.15667200088500977;0.15663999319076538;0.15667200088500977
model.model.layers.27.self_attn.o_proj;Ours;0.09932799637317657;0.09728000313043594;0.10035199671983719;0.09948799759149551;0.09830400347709656;0.09895040094852448;0.09932799637317657
model.model.layers.27.mlp.gate_proj;Sputnik;0.3758719861507416;0.3758080005645752;0.37667199969291687;0.37673598527908325;0.3758080005645752;0.37617921829223633;0.3758719861507416
model.model.layers.27.mlp.gate_proj;Ours;0.2549760043621063;0.2539199888706207;0.2529279887676239;0.25600001215934753;0.2540479898452759;0.2543744146823883;0.2540479898452759
model.model.layers.27.mlp.up_proj;Sputnik;0.4074240028858185;0.3694080114364624;0.3696640133857727;0.368831992149353;0.3696640133857727;0.3769983947277069;0.3696640133857727
model.model.layers.27.mlp.up_proj;Ours;0.24268800020217896;0.2467840015888214;0.3164159953594208;0.24143999814987183;0.24275200068950653;0.25801602005958557;0.24275200068950653
model.model.layers.27.mlp.down_proj;Sputnik;0.3818880021572113;0.3811199963092804;0.3811199963092804;0.3821119964122772;0.38179200887680054;0.38160640001296997;0.38179200887680054
model.model.layers.27.mlp.down_proj;Ours;0.18534399569034576;0.18534399569034576;0.18432000279426575;0.18617600202560425;0.18636800348758698;0.18551041185855865;0.18534399569034576
model.model.layers.28.self_attn.q_proj;Sputnik;0.12083200365304947;0.12195199728012085;0.12185599654912949;0.12099199742078781;0.12176000326871872;0.12147840112447739;0.12176000326871872
model.model.layers.28.self_attn.q_proj;Ours;0.11059200018644333;0.1085439994931221;0.10956799983978271;0.10751999914646149;0.10547199845314026;0.10833920538425446;0.1085439994931221
model.model.layers.28.self_attn.k_proj;Sputnik;0.12902399897575378;0.130048006772995;0.12812800705432892;0.1300159990787506;0.130048006772995;0.12945279479026794;0.1300159990787506
model.model.layers.28.self_attn.k_proj;Ours;0.10966400057077408;0.11059200018644333;0.11161600053310394;0.10963200032711029;0.10956799983978271;0.11021439731121063;0.10966400057077408
model.model.layers.28.self_attn.v_proj;Sputnik;0.13923199474811554;0.13926400244235992;0.1515520066022873;0.1382399946451187;0.13926400244235992;0.14151039719581604;0.13926400244235992
model.model.layers.28.self_attn.v_proj;Ours;0.11993599683046341;0.12080000340938568;0.11987199634313583;0.11980800330638885;0.11980800330638885;0.12004480510950089;0.11987199634313583
model.model.layers.28.self_attn.o_proj;Sputnik;0.1554879993200302;0.15564799308776855;0.15462400019168854;0.15462400019168854;0.15478399395942688;0.15503358840942383;0.15478399395942688
model.model.layers.28.self_attn.o_proj;Ours;0.09728000313043594;0.09728000313043594;0.09625600278377533;0.09728000313043594;0.09603200107812881;0.09682560712099075;0.09728000313043594
model.model.layers.28.mlp.gate_proj;Sputnik;0.36764800548553467;0.3676159977912903;0.3686400055885315;0.3686400055885315;0.3686400055885315;0.368236780166626;0.3686400055885315
model.model.layers.28.mlp.gate_proj;Ours;0.2590720057487488;0.25804799795150757;0.26009601354599;0.26009601354599;0.26022401452064514;0.2595072388648987;0.26009601354599
model.model.layers.28.mlp.up_proj;Sputnik;0.3604480028152466;0.3614720106124878;0.37068799138069153;0.36243200302124023;0.36236798763275146;0.3634815812110901;0.36236798763275146
model.model.layers.28.mlp.up_proj;Ours;0.2396160066127777;0.23955200612545013;0.23756800591945648;0.23654399812221527;0.2385600060224533;0.23836800456047058;0.2385600060224533
model.model.layers.28.mlp.down_proj;Sputnik;0.38707199692726135;0.38604798913002014;0.3850240111351013;0.39321601390838623;0.3850240111351013;0.387276828289032;0.38604798913002014
model.model.layers.28.mlp.down_proj;Ours;0.23865599930286407;0.1794240027666092;0.1802240014076233;0.1812479943037033;0.1812479943037033;0.1921599954366684;0.1812479943037033
model.model.layers.29.self_attn.q_proj;Sputnik;0.1318719983100891;0.1351040005683899;0.13331200182437897;0.13414399325847626;0.13209599256515503;0.1333055943250656;0.13331200182437897
model.model.layers.29.self_attn.q_proj;Ours;0.11059200018644333;0.10956799983978271;0.10956799983978271;0.11286400258541107;0.11878400295972824;0.11227520555257797;0.11059200018644333
model.model.layers.29.self_attn.k_proj;Sputnik;0.13209599256515503;0.13209599256515503;0.13414399325847626;0.13209599256515503;0.1311360001564026;0.1323135942220688;0.13209599256515503
model.model.layers.29.self_attn.k_proj;Ours;0.11161600053310394;0.11161600053310394;0.1096000000834465;0.11366400122642517;0.11161600053310394;0.1116224080324173;0.11161600053310394
model.model.layers.29.self_attn.v_proj;Sputnik;0.1454399973154068;0.14636799693107605;0.1454080045223236;0.14630399644374847;0.1454080045223236;0.1457855999469757;0.1454399973154068
model.model.layers.29.self_attn.v_proj;Ours;0.11657600104808807;0.11673600226640701;0.11776000261306763;0.11776000261306763;0.11776000261306763;0.11731840670108795;0.11776000261306763
model.model.layers.29.self_attn.o_proj;Sputnik;0.16099199652671814;0.16179199516773224;0.1608320027589798;0.1608320027589798;0.1608320027589798;0.16105599701404572;0.1608320027589798
model.model.layers.29.self_attn.o_proj;Ours;0.10239999741315842;0.09932799637317657;0.1005759984254837;0.10035199671983719;0.1013759970664978;0.10080639272928238;0.1005759984254837
model.model.layers.29.mlp.gate_proj;Sputnik;0.3655039966106415;0.362527996301651;0.36454400420188904;0.3635199964046478;0.3635199964046478;0.36392322182655334;0.3635199964046478
model.model.layers.29.mlp.gate_proj;Ours;0.25091201066970825;0.2519040107727051;0.25088000297546387;0.25094398856163025;0.2519040107727051;0.251308798789978;0.25094398856163025
model.model.layers.29.mlp.up_proj;Sputnik;0.34595200419425964;0.347135990858078;0.34617599844932556;0.347135990858078;0.34508800506591797;0.34629762172698975;0.34617599844932556
model.model.layers.29.mlp.up_proj;Ours;0.23020799458026886;0.2353920042514801;0.23043200373649597;0.23449599742889404;0.2314240038394928;0.2323904037475586;0.2314240038394928
model.model.layers.29.mlp.down_proj;Sputnik;0.38092800974845886;0.3800959885120392;0.38092800974845886;0.37990400195121765;0.38092800974845886;0.3805568218231201;0.38092800974845886
model.model.layers.29.mlp.down_proj;Ours;0.16076800227165222;0.15561600029468536;0.15667200088500977;0.158720001578331;0.15779200196266174;0.15791359543800354;0.15779200196266174
model.model.layers.30.self_attn.q_proj;Sputnik;0.13318400084972382;0.13414399325847626;0.13209599256515503;0.131071999669075;0.13209599256515503;0.13251839578151703;0.13209599256515503
model.model.layers.30.self_attn.q_proj;Ours;0.11161600053310394;0.11468800157308578;0.11568000167608261;0.11135999858379364;0.11356800049543381;0.11338239908218384;0.11356800049543381
model.model.layers.30.self_attn.k_proj;Sputnik;0.12800000607967377;0.12675200402736664;0.12697599828243256;0.12796799838542938;0.12675200402736664;0.12728960812091827;0.12697599828243256
model.model.layers.30.self_attn.k_proj;Ours;0.10239999741315842;0.10054399818181992;0.1013759970664978;0.10342399775981903;0.10239999741315842;0.10202880203723907;0.10239999741315842
model.model.layers.30.self_attn.v_proj;Sputnik;0.13516800105571747;0.13619199395179749;0.13619199395179749;0.13516800105571747;0.13619199395179749;0.135782390832901;0.13619199395179749
model.model.layers.30.self_attn.v_proj;Ours;0.13926400244235992;0.1382399946451187;0.1382399946451187;0.1382399946451187;0.1372160017490387;0.1382399946451187;0.1382399946451187
model.model.layers.30.self_attn.o_proj;Sputnik;0.1566080003976822;0.15667200088500977;0.15564799308776855;0.15667200088500977;0.15568000078201294;0.15625599026679993;0.1566080003976822
model.model.layers.30.self_attn.o_proj;Ours;0.09318400174379349;0.09414400160312653;0.09318400174379349;0.0942080020904541;0.09232000261545181;0.09340800344944;0.09318400174379349
model.model.layers.30.mlp.gate_proj;Sputnik;0.3696640133857727;0.3696640133857727;0.37068799138069153;0.3696640133857727;0.3696640133857727;0.36986881494522095;0.3696640133857727
model.model.layers.30.mlp.gate_proj;Ours;0.25891199707984924;0.2590720057487488;0.26009601354599;0.25603199005126953;0.2590720057487488;0.25863680243492126;0.2590720057487488
model.model.layers.30.mlp.up_proj;Sputnik;0.3461120128631592;0.5160959959030151;0.34515199065208435;0.34534400701522827;0.3449920117855072;0.3795391917228699;0.34534400701522827
model.model.layers.30.mlp.up_proj;Ours;0.22947199642658234;0.2314240038394928;0.22630399465560913;0.23654399812221527;0.22732800245285034;0.23021438717842102;0.22947199642658234
model.model.layers.30.mlp.down_proj;Sputnik;0.3758080005645752;0.3758080005645752;0.374783992767334;0.374783992767334;0.4106239974498749;0.38236159086227417;0.3758080005645752
model.model.layers.30.mlp.down_proj;Ours;0.14867199957370758;0.14745600521564484;0.15052799880504608;0.15033599734306335;0.15052799880504608;0.14950399100780487;0.15033599734306335
model.model.layers.31.self_attn.q_proj;Sputnik;0.12902399897575378;0.131071999669075;0.12800000607967377;0.1281919926404953;0.2322559952735901;0.1497088074684143;0.12902399897575378
model.model.layers.31.self_attn.q_proj;Ours;0.10035199671983719;0.10028800368309021;0.09932799637317657;0.10342399775981903;0.10527999699115753;0.10173439979553223;0.10035199671983719
model.model.layers.31.self_attn.k_proj;Sputnik;0.131071999669075;0.130048006772995;0.131071999669075;0.12908799946308136;0.12902399897575378;0.1300608068704605;0.130048006772995
model.model.layers.31.self_attn.k_proj;Ours;0.1013759970664978;0.10224000364542007;0.10444799810647964;0.10239999741315842;0.10239999741315842;0.10257279872894287;0.10239999741315842
model.model.layers.31.self_attn.v_proj;Sputnik;0.1454080045223236;0.1454080045223236;0.1454080045223236;0.1454080045223236;0.1454080045223236;0.1454080045223236;0.1454080045223236
model.model.layers.31.self_attn.v_proj;Ours;0.12783999741077423;0.12883199751377106;0.12800000607967377;0.12902399897575378;0.12694400548934937;0.12812800705432892;0.12800000607967377
model.model.layers.31.self_attn.o_proj;Sputnik;0.15052799880504608;0.15056000649929047;0.1515520066022873;0.15136000514030457;0.1515520066022873;0.15111041069030762;0.15136000514030457
model.model.layers.31.self_attn.o_proj;Ours;0.0727040022611618;0.07065600156784058;0.07065600156784058;0.07475200295448303;0.07468800246715546;0.07269120216369629;0.0727040022611618
model.model.layers.31.mlp.gate_proj;Sputnik;0.39206400513648987;0.3911679983139038;0.3911679983139038;0.3922879993915558;0.39212799072265625;0.39176318049430847;0.39206400513648987
model.model.layers.31.mlp.gate_proj;Ours;0.27561599016189575;0.27955201268196106;0.27852800488471985;0.2764799892902374;0.2784320116043091;0.2777215838432312;0.2784320116043091
model.model.layers.31.mlp.up_proj;Sputnik;0.37171199917793274;0.37273600697517395;0.37273600697517395;0.37254399061203003;0.37171199917793274;0.3722879886627197;0.37254399061203003
model.model.layers.31.mlp.up_proj;Ours;0.3973119854927063;0.22118400037288666;0.22307200729846954;0.2181120067834854;0.22201600670814514;0.2563392221927643;0.22201600670814514
model.model.layers.31.mlp.down_proj;Sputnik;0.35523200035095215;0.35452800989151;0.3553279936313629;0.3553279936313629;0.3553279936313629;0.3551487922668457;0.3553279936313629
model.model.layers.31.mlp.down_proj;Ours;0.11878400295972824;0.1149120032787323;0.11484800279140472;0.11584000289440155;0.11683200299739838;0.11624320596456528;0.11584000289440155
model.lm_head;Sputnik;0.8529919981956482;0.8529919981956482;0.8550400137901306;0.857088029384613;0.8550400137901306;0.8546303510665894;0.8550400137901306
model.lm_head;Ours;0.4208639860153198;0.4177919924259186;0.41676801443099976;0.4188160002231598;0.4179520010948181;0.4184384346008301;0.4179520010948181
